Gene,Slope,P-value,FDR
RNU6-1111P,-0.03632929300537,0.066769162297243,
ARPIN,-0.1880308262889581,0.0479322283411917,
RP11-493E3.2,0.0069793771376884,0.7988606229963124,
RP11-493E3.3,-0.0029295212643396,0.8933542556108607,
ZNF710,-0.0125646401971173,0.8138162335389646,
MIR3174,0.0014762445839775,0.9449479294511534,
RP11-617F23.2,-0.0781684132030159,0.475028931179653,
RP11-617F23.1,0.0391942998416702,0.4499907658640447,
IDH2,-0.1618224865999706,0.0063419880717315,
CTD-2315E11.1,-0.0107792020923516,0.6767811500638112,
SEMA4B,0.1965885675924679,0.0060408504291459,
RN7SL346P,-0.0016865188822917,0.8743532701746453,
RPS12P26,0.034394119807063,0.6935196042560346,
CIB1,-0.2129631829205936,1.411126743424036e-05,
GDPGP1,0.0185576717512776,0.735508948182471,
TTLL13P,-0.1378758791614155,0.0677372210821541,
NGRN,-0.0634205219534373,0.0791248729671462,
RP11-697E2.10,0.0,,
RP11-697E2.11,0.0079909065271214,0.8389175575628945,
RP11-697E2.9,0.0430082914567132,0.4711237498950198,
GOLGA2P8,-0.0318256856581221,0.4051641315795461,
RN7SL736P,-0.0379700834997989,0.0636221138667179,
GABARAPL3,0.0146722999022274,0.7947076247195944,
ZNF774,0.1487783356835921,0.0821237116590259,
NDUFA3P4,0.0353198623665844,0.2162986499989248,
IQGAP1,0.1792704519298276,0.0009102776761229,
RP11-154B12.3,0.1231125665820747,0.1909623889534834,
CRTC3,-0.024162234084892,0.5684343851368706,
CTD-3065B20.2,0.0039097738734249,0.9632693949924732,
CTD-3065B20.3,0.10878592490747,0.2262855145018692,
CRTC3-AS1,0.0617272637038502,0.4553366719622365,
HSPE1P3,-0.1230127155933137,0.2423235807939542,
RP11-387D10.4,-0.0778231389761467,0.1953137332183717,
LINC01585,0.0840786773078932,0.0971194466233658,
BLM,0.1632632127217785,0.0009474156791695,
CTD-3094K11.1,0.1628863651203971,0.2056545687390911,
RN7SL363P,0.1417309846207662,0.145180114514478,
FURIN,0.0816215720313431,0.2099278477281123,
FES,0.116329029290659,0.1620776173931404,
MAN2A2,0.0619371253479061,0.3429891929055791,
HDDC3,-0.0597658480400035,0.097225624571939,
AC068831.3,0.0033633233012453,0.9609228376105884,
UNC45A,-0.0828334714017459,0.021788469024793,
AC068831.6,-0.1275860681026344,0.2682146217609604,
RCCD1,0.0205150920191498,0.7702471958211776,
PRC1,-0.0507923670197626,0.6281791090387348,
PRC1-AS1,-0.112187346356168,0.2314750450938099,
VPS33B,-0.0542964787156013,0.0431793999599486,
AC068831.10,-0.0351774274344072,0.677232416474145,
AC068831.16,0.2575717007767351,0.007156751048528,
AC068831.17,-0.0082127593546615,0.5633515920323561,
AC068831.12,0.011049712066671,0.4133212267391285,
SV2B,-0.0501972010003375,0.6387006141152193,
CRAT37,0.0237634119426862,0.7776157463712219,
RP11-692C24.1,0.0069286865531759,0.5833766924269161,
RP11-692C24.2,-0.0120568332050063,0.2243750101401829,
RP11-692C24.3,0.0231074237826169,0.1667717349946671,
CTD-2343P13.1,-0.0178583390522685,0.2743610868065125,
SLCO3A1,0.1181530348408569,0.0149964276039521,
RP11-152L20.3,-0.0132676314159754,0.8979631452351592,
DUXAP6,-0.0144622361802419,0.397757218099506,
NPM1P5,0.0063838724400892,0.8787471879422395,
ST8SIA2,0.0241045022049452,0.6034252296893906,
ENO1P2,0.0043121327344429,0.6848709953253727,
RP11-763K15.1,0.0025813027514346,0.7224071591294193,
C15orf32,-0.0042104504746536,0.8234942898326316,
LINC00930,0.4808856102899604,0.000156364497792,
RP11-386M24.3,0.141281845733484,0.0208033826301737,
RP11-386M24.6,0.1700646322627878,0.1081625559589044,
RP11-386M24.9,0.1439874518269257,0.000534299331917,
FAM174B,0.2826860353388445,0.0006450777744777,
RP11-386M24.5,0.0162679721720129,0.5540769719839472,
RP11-386M24.10,0.002232306050952,0.8716198642790626,
HMGN1P38,-0.031032342034208,0.7118153829729399,
RP11-386M24.4,0.1374511253933845,0.1327078424774647,
RP11-386M24.1,0.0878861867007595,0.073114433810665,
CTD-2313J17.3,0.0445148968193496,0.1930974653154912,
CTD-2313J17.5,0.3670203385188316,0.0004575776270882,
ASB9P1,0.2497294113336174,0.0156063636351518,
CTD-2313J17.1,0.2021108448448403,0.0590709087396644,
CTD-2313J17.6,0.0264991058961204,0.769424135295453,
CTD-2313J17.7,-0.0082889716694041,0.5189061792253111,
LINC01578,-0.0456625498908571,0.5486775555493761,
CHD2,-0.0205574592026791,0.7268165544805945,
MIR3175,-0.0102991684201506,0.1193922111047289,
RGMA,0.1588573661160134,0.1618014425159602,
RP11-368J22.2,0.0169160745576704,0.5081813972825735,
RP11-326A13.2,-0.0533641909515554,0.2067634353646479,
RP11-326A13.1,0.0472412303022481,0.0548021589617291,
RP11-326A13.3,-0.002651601234134,0.6328986741251192,
RP11-266O8.1,0.0362362697129856,0.5091628173275005,
RP11-164C12.2,-0.0122632028093192,0.5678811465347484,
RP11-164C12.1,-0.0025480472625094,0.8803972834044931,
RP11-739G5.1,0.0071525698933711,0.4119490413488038,
LINC01579,0.3630100992169385,0.0153675314037526,
RP11-76E17.1,-0.0086529794811529,0.1835344978808866,
RP11-76E17.2,0.0357038905662047,0.0199859529422372,
LINC02207,0.4588860546890622,0.0045821729769384,
RP11-76E17.4,0.4760193892823534,0.0076203973634346,
LINC01580,0.1579149644555556,0.1297311934910373,
LINC01581,0.1926950274005112,0.0336945711223546,
CTD-2643K12.1,-0.0307534519790239,0.543351366103865,
RP11-452K20.1,0.0249286011903433,0.3451061508116445,
MCTP2,0.2945728138333466,5.253218672018129e-05,
RP11-354B3.1,0.0587381869234516,0.3551328076418615,
RP11-57P19.1,0.0023588865083113,0.8223595028608833,
RP11-255M2.3,0.023595451615231,0.1961948623516866,
CTD-2576F9.1,-0.2372844277426626,0.0120958344241393,
CTD-2576F9.2,0.0010948934250041,0.7168797102441002,
RP11-255M2.1,0.0062377196646603,0.5700096850235701,
RP11-255M2.2,-0.0023430267429132,0.314352944214568,
LINC01197,-0.1500406950279297,0.1170675419392117,
CTD-2536I1.3,-0.0098549257479481,0.6589457263533296,
CTD-2536I1.2,-0.0025295597977975,0.9605714196403128,
LINC00924,-0.0200066177203127,0.7756125417081212,
RP11-398J10.2,0.0094504401681178,0.5734296893214095,
RP11-61O11.1,-0.0181279214112368,0.5719130350423738,
RNU2-3P,-0.0023430267429132,0.314352944214568,
RP11-759A24.3,-0.0071539747290724,0.2837977857342393,
RP11-4G2.1,0.0013147909361517,0.8705488480229515,
RP11-236L14.1,0.0124906317172777,0.2017231160785468,
RP11-236L14.2,0.0272653663292623,0.632611263439423,
NR2F2-AS1,0.0128271548983565,0.8586987866394282,
RP11-327J17.7,0.0418714593258295,0.2799737263553692,
RP11-327J17.9,0.0285768776583146,0.4355129101987358,
RP11-327J17.2,-0.0072392787341358,0.8225682596748037,
RP11-327J17.8,0.0007873915066311,0.9226309191098624,
LINC02157,-0.0003966628834603,0.972812418357388,
RP11-759A24.1,-0.0124978458305697,0.6128027587911922,
RP11-759A24.2,0.0261479452350325,0.3619662848056515,
NR2F2,0.0522134688968132,0.6052575944147586,
RP11-262A16.1,0.0098005857952269,0.7019507708892814,
RP11-522B15.3,0.1555847295710846,0.0261912282279593,
RP11-522B15.6,-0.0270925642573673,0.1832325229473163,
RP11-522B15.4,-0.0070263275997908,0.1983750976712642,
RP11-522B15.5,0.0055633239174645,0.1603314696236162,
PGAM1P12,0.000807280272425,0.974755829298477,
RP11-522B15.1,0.0167184444000999,0.3324972558179735,
RP11-522B15.7,0.0083269800737572,0.0482835939521283,
RN7SKP254,0.0,,
CTD-2027G2.1,0.0019580879957796,0.8383948254699852,
FAM149B1P1,-0.0401085226224524,0.1472561216302672,
SPATA8-AS1,0.0235064042061912,0.0022298387780465,
SPATA8,0.0780703031613291,0.3504771375992491,
RN7SKP181,-0.0003087552263834,0.958511538313766,
RP11-315L6.1,-0.0033862111109347,0.7279436292928803,
CTD-2147F2.1,0.0111631253116592,0.1781441945757713,
RN7SL677P,-0.0023443358576385,0.4768112374906386,
CTD-2147F2.2,0.0369325162540153,0.0785101708224481,
RNA5SP401,-0.0080868282066054,0.4768112374906381,
RP11-461F11.2,0.0500152997730106,0.1918293679798909,
RP11-461F11.3,-0.0078524466497993,0.4788322482895281,
LINC00923,-0.0550125814415014,0.3078256555859789,
RP11-753A21.2,0.0093064291173033,0.5023976954112293,
ARRDC4,0.1088282596454234,0.2528796785399711,
RP11-753A21.1,0.0036778604830296,0.8726602394064528,
AC144835.1,0.0206152849342147,0.1156610847703074,
CTD-2544M6.1,-0.0070537973564691,0.328074610291403,
RNU6-1186P,-0.002139086308074,0.4768112374906379,
LINC01582,-0.0162317857861228,0.1711495032401004,
RP11-183E24.1,-0.0054342907577309,0.4243490523499782,
RP11-183E24.2,0.0074019546223068,0.3609509439968125,
RP11-167B3.1,0.0058212459550191,0.160331469623616,
RP11-167B3.2,-0.0316528975211763,0.3609102090559044,
RP11-167B3.3,-0.0028110604778176,0.8678470107423293,
FAM169B,0.4517284314250542,0.0049743089833479,
RP11-719C20.1,0.0002973573614771,0.9641498746664756,
RP11-35O15.1,0.1365138047410118,0.083448812024764,
IGF1R,0.2268873413356289,0.0003482512685507,
RP11-35O15.2,-0.0878957309966393,0.5762654667221214,
MIR4714,0.0103016104096677,0.3052282500765111,
RP11-654A16.1,-0.007523400918814,0.8164395644227823,
RP11-654A16.3,0.0825867381613419,0.4103587774208272,
PGPEP1L,0.120077416192179,0.1823778996269685,
RP11-6O2.2,0.4825569312293991,0.001603091486936,
SYNM,-0.1407340456237647,0.1358821801714287,
RP11-6O2.4,-0.0124227458121876,0.7783105503999104,
TTC23,0.143966730461313,0.0453661715590402,
RP11-6O2.3,0.1176213532627567,0.1696938079193101,
AC022819.3,0.0094188329768531,0.8934008966116506,
LRRC28,-0.0694961198198405,0.0297377057120445,
HSP90B2P,0.0667380800634238,0.4438090330371189,
HNRNPA1P62,0.1094212364376711,0.0598785003910985,
RP11-616M17.1,0.0705114587340151,0.232823875824806,
RP11-20G13.3,0.0527891184951971,0.1271091934728497,
RP11-20G13.2,0.0172099717554058,0.5635951352893742,
RP11-20G13.5,0.0908480208573973,0.3650559630875692,
RP11-20G13.1,0.0115110271798322,0.6639832097160557,
RP11-20G13.4,0.1681672323682042,0.1544428284712727,
RPL7P5,-0.0023276176337182,0.7808530739069641,
MEF2A,0.3645900286129675,5.849739737837739e-05,
LYSMD4,0.0157088520463862,0.7027697866097073,
DNM1P46,-0.1171694408513941,0.218598297825141,
CTD-2054N24.2,0.0507965802919917,0.5548226916594122,
CTD-3076O17.1,0.010201062308336,0.8124678043895718,
ADAMTS17,0.0351864861712528,0.7394445118787812,
CTD-3076O17.2,0.1482400000541545,0.0526272870903125,
RNA5SP402,0.0,,
RP11-90E5.1,0.0153580149141719,0.6167758962342741,
SPATA41,0.3241132065762087,0.0043670724443204,
CERS3-AS1,0.0188325588256728,0.4196525962253874,
CERS3,0.2942310557288505,0.0018043296588532,
RP11-526I2.5,0.1823118417528578,0.0916679368027503,
RNU6-322P,0.0595022910574894,0.3305164420941943,
PRKXP1,0.269503187249789,0.0178881232664337,
RP11-526I2.1,0.1340611557301617,0.0220334360948637,
RNU6-181P,0.0042125979256595,0.890208390037158,
LINS1,-0.032774116074317,0.2637092688928554,
ASB7,0.185318644141223,0.0010694145264704,
RP11-192M23.1,0.0790829887620264,0.4719111582665758,
RP11-66B24.5,0.0005571281479378,0.9626591915202268,
RP11-76I7.1,0.0829451942100481,0.072672745132916,
RP11-66B24.3,0.0012511596881611,0.7666030543759026,
RP11-66B24.2,0.0603150520718073,0.4502731002038587,
RP11-66B24.1,-0.0879762158044181,0.0784350684021966,
ALDH1A3,-0.0323383823090155,0.8029129657664563,
RP11-66B24.9,-0.0252749362011319,0.403798365442394,
RP11-66B24.4,0.327030996619245,0.0004502376669255,
LRRK1,0.1139904783382786,0.0108542299054478,
RP11-505E24.3,0.1847983870358457,0.0490107580400807,
RP11-505E24.2,0.0253970871307166,0.5615480805975801,
RP11-424I19.1,0.1102863015589986,0.0641728795816508,
RP11-424I19.2,0.419913261929233,0.0004473026575126,
CHSY1,0.1622926575110827,0.008876769871164,
SELENOS,-0.01965635807888,0.5346421711003357,
SNRPA1,-0.074180645897907,0.0437795287624861,
RP11-299G20.2,0.1343023864954073,0.1074704030643013,
PCSK6,0.2156348206032301,0.0365744195060263,
RP11-299G20.5,0.098676563633033,0.3026484836650374,
PCSK6-AS1,-0.0016132227242293,0.9541730723400712,
RP11-14C10.3,0.0534534499333846,0.57197802029874,
RP11-14C10.6,0.0250043705608298,0.3404709805774001,
RP11-14C10.4,0.0537288321938067,0.0139352178484871,
SNRPCP18,0.0107584912700731,0.2531477942470774,
RP11-14C10.2,-0.0030954031982009,0.8661768970016838,
RP11-14C10.5,-0.0517021482692452,0.2984714148467355,
TM2D3,0.0479507106461413,0.1401261808422736,
RNU6-807P,0.0114386819983524,0.8196757841683762,
TARSL2,0.0634978199562632,0.1706834499193663,
RP11-89K11.1,-0.0779791934300519,0.4020152402965654,
DNM1P47,0.1025264438017067,0.3095416279965678,
GOLGA8VP,-0.0919855810381761,0.2417090521870817,
RN7SL209P,0.0,,
OR4F6,0.0160891807641307,0.2906425637980135,
OR4F15,0.0164721178998228,0.2704327379830271,
OR4F14P,-0.0002578488958906,0.9860029221092784,
OR4F13P,-0.0093631071352075,0.5582765248464738,
OR4F28P,-0.0113455345407885,0.5213740737270001,
WBP1LP5,0.0034252376272395,0.5859225876989097,
AC140725.7,0.0,,
OR4F4,0.0138321042588094,0.403474986462958,
OR4G2P,-0.0073100599868561,0.4492423538176932,
AC140725.8,-0.001714298418329,0.4768112374906381,
FAM138E,0.0093250837671616,0.9108170871976776,
AC140725.4,0.099430839940485,0.0497367403427321,
MIR1302-10,0.0,,
WASH3P,-0.0324565859392081,0.4997835133232856,
MIR6859-3,0.0049294302876388,0.4470010872699542,
DDX11L9,0.161786606299779,0.2250459511237068,
DDX11L10,0.0253872776313642,0.866855264390689,
WASH4P,-0.1490148719162357,0.0021787462335756,
MIR6859-4,-0.1275634152331421,0.0975468862134278,
WASIR2,-0.157107931831842,0.1106366289531878,
IL9RP3,-0.2002305634912032,0.0161429330483401,
POLR3K,-0.0157713809836381,0.7284871333351031,
SNRNP25,-0.1434827940613385,0.008851603667764,
RHBDF1,-0.1866735311933412,0.0696607914675967,
Z69720.3,-0.1243318865330363,0.2217606020315068,
MPG,-0.0645915281269323,0.1179073684208105,
NPRL3,-0.3844525762330636,0.0002849625836027,
Z69720.2,-0.2305680752681927,0.0151929079089542,
Z69666.2,-0.073548480268629,0.4032968191910513,
HBZ,-0.2355529754209298,0.1630858803045503,
HBZP1,-0.2596272851908698,0.0048381513765403,
HBM,-0.3952521985581543,0.0038461771882702,
Z84721.4,-0.240444916656366,0.033005869300963,
HBA2,-0.275514951057335,0.0216461174451325,
HBA1,-0.3840924620663767,0.0082070168245595,
HBQ1,-0.3941651049157034,0.0226496514790907,
LA16c-OS12.2,-0.034912865040327,0.7806211628708812,
LUC7L,-0.1544875763391044,0.0030675848126316,
Z69890.1,-0.0608762364022833,0.3475929340682218,
FAM234A,-0.1131799174726965,0.0017245369164632,
RGS11,-0.3833422646811302,0.0040788984665866,
ARHGDIG,-0.2113073931641841,0.044371478217291,
PDIA2,0.0373764175069057,0.7228340079466213,
AXIN1,-0.0523960957339341,0.0572593285457908,
MRPL28,-0.0436268690407777,0.3515665820389296,
TMEM8A,0.0112599754154605,0.8378729412107444,
Z97634.3,-0.0342919194734368,0.554368611920579,
NME4,-0.2077458072436606,0.0039069701330944,
DECR2,-0.0939239787936744,0.0661659567930855,
LA16c-359F1.1,-0.0219817672556689,0.6816881939922563,
RAB11FIP3,-0.0434358484687129,0.3632365020779152,
RP1-196A12.1,-0.0418949547670069,0.1691970610529169,
LINC00235,0.0207402737896738,0.7685647389455249,
CAPN15,-0.1701892023174123,0.0005170650015178,
MIR5587,-0.0109231148370415,0.4444496785613554,
MIR3176,0.0472321635162106,0.3132433977597512,
PRR35,-0.0615193048429658,0.5438847377164597,
PIGQ,-0.1221972746514623,0.0312453803295203,
NHLRC4,0.0584001699495344,0.4296405097389775,
RAB40C,0.0130463110491418,0.7685728060537542,
WFIKKN1,0.0407083573511904,0.6454678279154904,
METTL26,-0.1797668826220708,0.0011743955463245,
MCRIP2,-0.0976481409203172,0.0491235148125492,
AL022341.3,-0.0036969617054196,0.9622667327167992,
WDR90,-0.1917502720244048,0.0120906280066973,
LA16c-349E10.1,-0.147281451915062,0.1297037549928853,
RHOT2,-0.1361476123724688,3.0030448183173187e-05,
RHBDL1,-0.0814995257648926,0.2003333580047848,
LA16c-313D11.9,-0.0827230567465034,0.3180203175818384,
STUB1,-0.1752034827117805,6.242544350930402e-07,
JMJD8,-0.1613434702736667,3.531147235610074e-05,
WDR24,-0.0570116934263656,0.0626090368678234,
LA16c-313D11.12,0.0257946758814999,0.6178949522962107,
FBXL16,-0.0002714841833915,0.9969088178263436,
LA16c-380A1.2,0.0567945363325073,0.5131987808360117,
LA16c-380A1.1,-0.1146650840822077,0.1305226645824224,
METRN,-0.0377503497070234,0.5203315434303901,
FAM173A,-0.0901911719874776,0.0716061508049672,
CCDC78,-0.0873748801083464,0.3209056638561676,
HAGHL,-0.0712946725606194,0.2716659671571601,
NARFL,-0.0830230586590191,0.0198815403373844,
MSLN,0.1436258528969725,0.3096131293010381,
LA16c-335H7.2,0.0040724524607069,0.9208270937192036,
MSLNL,0.0062266857675101,0.9437936514809848,
RPUSD1,-0.0315825696912543,0.5065058701468006,
CHTF18,-0.0943655784681514,0.2618861951831764,
GNG13,0.0321064349223707,0.5493257861540686,
PRR25,-0.0684646289987556,0.4186323124301598,
LA16c-360A4.1,-0.1062630398495832,0.1618643484523369,
LMF1,-0.179554978270019,0.001663400376436,
LA16c-306A4.1,-0.138676418812522,0.0958366198440813,
LA16c-306A4.2,0.0122349007493082,0.8792504761775691,
LMF1-AS1,-0.011433436930963,0.8843821804733882,
RP11-161M6.6,-0.0530823169259702,0.5391808400782923,
RP11-161M6.2,-0.2064951902272404,0.0386118239516667,
SOX8,-0.0715743983565703,0.3658525317007828,
RP11-161M6.3,-0.2180606958030487,0.0290032433794702,
SSTR5-AS1,-0.1998069822518791,0.0421753641130037,
SSTR5,-0.1860652622560831,0.0478019297510426,
C1QTNF8,-0.1845431740255639,0.0432316546617678,
LA16c-349E11.1,-0.0769227645870555,0.2526385241906173,
LA16c-381G6.1,-0.098853925697094,0.2137470714885097,
RP11-616M22.11,-0.0084828970855734,0.8876901076656348,
CACNA1H,-0.1917930169562867,0.0143172231223914,
RP11-616M22.1,-0.0372049810560329,0.6049057979741334,
RP11-616M22.2,-0.0681417785044303,0.193578046170119,
RP11-616M22.3,-0.0195203424399196,0.6585220847568936,
TPSG1,-0.0292605099629538,0.6585994842311165,
RP11-616M22.12,0.025881871832623,0.501498817373816,
TPSB2,-0.5325398343394298,0.0034279738243674,
TPSAB1,-0.5842828871994039,0.0016193667051537,
TPSD1,-0.403875715855099,0.0088606663604409,
RP11-616M22.5,-0.0519289200180348,0.2179741275330627,
PRSS29P,-0.1307435963699665,0.0133570444652746,
RP11-616M22.10,-0.0150052514690711,0.4219571599703656,
RP11-616M22.9,-0.0076767878939688,0.6983386290175759,
TPSP2,-0.1450098905359001,0.001831222982747,
RP11-616M22.7,-0.0049166731397854,0.8054629564279893,
LA16c-358B7.4,0.1501913791663974,0.1304122315932586,
UBE2I,-0.0634049641911812,0.0009285895898884,
LA16c-358B7.3,-0.031812169255846,0.6506188886053409,
RPS20P2,-0.0790483462493881,0.1545107510367958,
BAIAP3,-0.0136152198931204,0.8885474641411725,
TSR3,-0.1075977513400976,0.0204312487258609,
GNPTG,-0.1067163971723815,4.297961864517735e-05,
LA16c-316G12.2,0.0178268634391594,0.751404698645809,
UNKL,0.0950412423558313,0.0185376331604895,
LA16c-312E8.2,-0.0045507671553492,0.94451027779574,
C16orf91,0.0238960144098423,0.5303509645998101,
LA16c-312E8.5,0.0559316790723065,0.4284986618505898,
CCDC154,-0.0131155078255358,0.8689364316705727,
LA16c-312E8.4,-0.0165032852316467,0.8406139579531942,
CLCN7,-0.1719060590920536,2.7485494261627047e-05,
LA16c-390E6.4,-0.1622047561664475,0.0481293103381979,
LA16c-390E6.3,-0.0217941013470416,0.7980919445304917,
RPS3AP2,0.0341049669866389,0.5540298506051209,
PTX4,-0.0080786740553261,0.9296008549864564,
TELO2,-0.1370917336921596,0.0029840783252868,
IFT140,-0.0530449320279175,0.3063943171466008,
LA16c-385E7.1,0.0978988445554546,0.1640474413307935,
TMEM204,0.0858636291824189,0.2268341589180701,
LA16c-380F5.1,-0.0705621454750927,0.3436007379026897,
LA16c-380F5.3,0.0772898485900977,0.3780427200238202,
LA16c-313F4.1,0.0747341631631822,0.4070601134803375,
LA16c-425C2.1,-0.0541030636402223,0.3577049185129006,
LA16c-395F10.2,-0.0085145528570242,0.7481520972789566,
CRAMP1,0.0021569258572048,0.9640257616604772,
LA16c-395F10.1,-0.0241667198511683,0.2884437854605627,
HN1L,0.0647824047965462,0.0734183558462557,
LA16c-431H6.7,0.0845591204867207,0.3885342377121141,
MAPK8IP3,-0.0611985196216841,0.0669621993506161,
LA16c-329F2.2,-0.3014982336078246,0.058265863852697,
LA16c-329F2.1,-0.0475868823877641,0.5711904716776436,
MIR3177,0.007574008029674,0.5684383939415811,
LA16c-361A3.3,-0.0789930625849972,0.3517466610659704,
NME3,-0.1886016429601141,3.9501535270772574e-06,
MRPS34,-0.0728870670969503,0.0961090404388769,
EME2,-0.1291605683869172,0.0001119108555504,
SPSB3,-0.1219813078083555,0.0006369378885598,
NUBP2,-0.0815140823192465,0.021972888319781,
IGFALS,-0.0744665040120568,0.4185351331492145,
HAGH,-0.2531408364896478,0.003293815056052,
FAHD1,-0.0567676661868233,0.2679567808157478,
MEIOB,-0.066338299453711,0.3602545529577663,
LA16c-429E7.1,-0.0352230039336038,0.1826838520386347,
LINC00254,-0.0096690882803726,0.6694490661366982,
LINC02124,0.0111300129184363,0.6555552669314091,
HS3ST6,0.1134457785708935,0.2093614571846688,
MSRB1,0.2102086480787263,0.0383711888006115,
RPL3L,0.0074843595610434,0.9490868140775032,
NDUFB10,-0.1187736170345255,0.0034559230073398,
RPS2,-0.1763298244861381,0.0005105376368068,
AC005363.9,-0.1986074626738903,0.0686501452832989,
SNHG9,-0.1055805486128434,0.0709311089056549,
RNF151,0.0498716359145896,0.4989879467217498,
AC005363.11,0.1486148509662938,0.0442318002384826,
TBL3,-0.1458379431358644,0.0002815663247023,
NOXO1,-0.015264262913574,0.3937425780095912,
GFER,-0.1376599612926554,0.0005722851710099,
SYNGR3,-0.1777456949049883,0.1104018383672719,
AC005606.14,0.002405438469577,0.9310365478157916,
ZNF598,-0.1505986665889311,4.526311554464972e-05,
NPW,0.0496710284399928,0.6267284974420773,
RN7SL219P,0.008726924272604,0.7904447311355515,
SLC9A3R2,-0.2757575579467704,0.0019991109576249,
NTHL1,-0.0950107512953662,0.0964667942014919,
TSC2,-0.1084130359424394,0.0012367135668809,
PKD1,-0.0943094655598414,0.1015117423900797,
MIR1225,-0.0079100074496705,0.7440545346776453,
RP11-304L19.1,0.027169754282753,0.6452157375748193,
RP11-304L19.3,-0.1380543252621306,0.06986842419954,
MIR6511B1,-0.0092238030609461,0.4029780001629075,
RP11-304L19.4,0.0108730175757234,0.6542823617719509,
RP11-304L19.2,-0.0749464343701226,0.118232264373808,
MIR4516,-0.0124577242765151,0.6620699843457287,
MIR3180-5,0.0128685507221046,0.5635981262284862,
RAB26,-0.1125687736069497,0.2489297989112853,
SNHG19,-0.0420880729404741,0.5238162723977329,
TRAF7,-0.0935911878738274,0.0012069583015171,
CASKIN1,-0.1392333608631699,0.1646004141562603,
MLST8,-0.1447513684017861,0.000128957012684,
BRICD5,-0.0777921253538063,0.123544332338426,
PGP,-0.0844485271605116,0.003846369736191,
E4F1,-0.0863308410800561,0.002091828680985,
RP11-304L19.12,-0.007940335976299,0.4543452177629845,
DNASE1L2,0.0805349131710406,0.4237344321733811,
ECI1,-0.0476724172667333,0.274314647979501,
RP11-304L19.11,0.0290137898892327,0.6525586743207133,
RNPS1,-0.1014301933356544,0.000485375730956,
RP11-304L19.13,-0.0923207574756374,0.3429816215744112,
MIR3677,0.0086320229061446,0.4693000574048516,
MIR4717,0.0010038029950358,0.9061371488145146,
ABCA3,-0.013720875874744,0.8282835771033589,
RP11-715J22.1,-0.0612146652818621,0.4586732648912214,
ABCA17P,-0.1595245761410106,0.0668045287368852,
CCNF,-0.0009039811004017,0.9913178167602016,
MIR6767,-0.0069985528922259,0.2676909513322177,
RP11-715J22.3,0.0448818366674203,0.6214492766974998,
RP11-715J22.4,0.1213605460175851,0.0410581389324579,
C16orf59,-0.1748760059860411,0.1286869238469201,
MIR6768,0.0017509226563122,0.7486550360954033,
RP11-715J22.2,0.0328022032898675,0.722181527342886,
NTN3,0.0113692565912974,0.8947639736631096,
TBC1D24,0.0291587737343469,0.5013862876193584,
RP11-715J22.6,0.2122295953634526,0.023723329148806,
ATP6V0C,-0.1429464709068112,0.0124656565712576,
RP11-20I23.2,-0.0636685936645533,0.2983066443876904,
AMDHD2,-0.1113778108556944,0.0780420896001359,
MIR3178,-0.0059756609061028,0.8341044240551176,
PDPK1,0.0919992554278083,0.0583187093484122,
RP11-20I23.13,-0.1033064430019666,0.4031072501501801,
RP11-20I23.11,0.004647715339397,0.160331469623616,
RP11-20I23.8,0.0321388794803357,0.743171123093614,
RP11-20I23.6,0.0254271814945002,0.7298229468957517,
RP11-20I23.7,0.0025792325314057,0.966972896971622,
RP11-20I23.5,-0.0879320833505247,0.3973198355193966,
RP11-20I23.10,-0.0431904660981451,0.6565043039770972,
CTD-3126B10.2,-0.1337778796457915,0.2083840038678401,
AC141586.5,-0.0703928220199546,0.2264350562923086,
PDPK2P,0.2778327369744728,0.0019838768020154,
CTD-3126B10.5,0.0545017812486308,0.5650420821705344,
CTD-3126B10.4,0.050754774839793,0.4264796303212643,
ERVK13-1,-0.013009074112734,0.7673799347131632,
KCTD5,0.0628901166141654,0.1412099843686924,
CTD-2270P14.2,0.0001889995363492,0.9985297920263404,
PRSS27,0.1754378557925958,0.0327589484388753,
SRRM2-AS1,0.0042391677470142,0.954597667891904,
SRRM2,-0.0544899249512064,0.1975405008441183,
ELOB,-0.1646154602713121,0.0100670053267062,
CTD-2270P14.5,0.0976998878970189,0.1391894063956827,
PRSS33,-1.2347261760858868,1.4389001464976765e-07,
PRSS41,-0.3147267303950546,0.0029266925865338,
PRSS21,0.130943357124597,0.2812804734669262,
EIF1P4,-0.0203636294184124,0.5747879811492262,
ZG16B,0.1312802343935511,0.2420418683158418,
PRSS30P,-0.2908908660440885,0.025487850260875,
PRSS22,-0.0119706405135036,0.9232913069839158,
LA16c-325D7.1,-0.0085851996083331,0.7676303135948084,
LA16c-325D7.2,0.0351766769355373,0.597998858358253,
FLYWCH2,0.0238858973816183,0.5695887825047563,
FLYWCH1,-0.1291958346726578,0.0215273179774495,
RPL23AP86,0.0277865447853037,0.6564118757282951,
LA16c-321D4.2,-0.0077479157927484,0.9452901904475352,
KREMEN2,0.0229382795225048,0.7912205181559414,
PKMYT1,-0.0316165262433493,0.7444953903429246,
PAQR4,0.0060037272949702,0.8988864923162752,
LA16c-380H5.6,0.057058141642278,0.5538297556137306,
LA16c-380H5.3,0.2205486294375285,0.0244608184697822,
LINC00514,-0.0063627138808773,0.3811611586931581,
LA16c-380H5.2,0.1439403733424957,0.1739473494242691,
LA16c-380H5.5,0.2534078906669574,0.0150489943903377,
